merchan_id,avg_amount_days,transaction_amount,is_declined,number_declines_days,foreign_transaction,high_risk_countries,daily_chbk_avg_amt,6m_avg_chbk_amt,6m_chbk_freq,is_fradulent
5016477710,943.6473198,10380.12052,no,0,no,no,0,0,0,non-fraudulent
4975206764,383.0850226,10343.29561,no,0,no,no,0,0,0,non-fraudulent
4632179471,397.7989809,10342.7735,no,0,no,no,0,0,0,non-fraudulent
3992368779,938.9816626,10328.79829,no,0,no,no,0,0,0,non-fraudulent
6584005538,859.7160687,10316.59282,no,0,yes,no,0,0,0,non-fraudulent
6075624889,855.9711784,10271.65414,no,0,no,no,0,0,0,non-fraudulent
6323457475,931.8261477,10250.08762,no,0,no,no,0,0,0,non-fraudulent
5375692686,539.3947857,10248.50093,no,0,yes,no,0,0,0,non-fraudulent
5542720364,568.5612409,10234.10234,no,0,no,no,0,0,0,non-fraudulent
5441239355,392.8161797,10213.22067,no,0,no,no,0,0,0,non-fraudulent
5882751271,678.4494561,10176.74184,no,0,no,no,0,0,0,non-fraudulent
5965782183,726.5779279,10172.09099,no,0,no,no,0,0,0,non-fraudulent
3489678612,535.0000484,10165.00092,no,0,no,no,0,0,0,non-fraudulent
5489972389,338.7124806,10161.37442,no,0,no,no,0,0,0,non-fraudulent
3743616647,406.2528695,10156.32174,no,0,no,no,0,0,0,non-fraudulent
4499635964,633.1532345,10130.45175,no,0,no,no,0,0,0,non-fraudulent
4471835006,437.5891024,10064.54936,no,0,no,no,0,0,0,non-fraudulent
3829134200,718.5071139,10059.09959,no,0,no,no,0,0,0,non-fraudulent
3401445241,772.8766219,10047.39608,no,0,no,no,0,0,0,non-fraudulent
4596065922,478.2349619,10042.9342,no,0,no,no,0,0,0,non-fraudulent
3409044326,417.6075211,10022.58051,no,0,yes,no,0,0,0,non-fraudulent
6524054044,667.4353963,10011.53094,no,0,no,no,0,0,0,non-fraudulent
6590688439,526.5660329,10004.75463,no,0,yes,no,0,0,0,non-fraudulent
6206322200,625.1168091,10001.86895,no,0,no,no,0,0,0,non-fraudulent
6293097734,476.0987424,9998.07359,no,0,yes,no,0,0,0,non-fraudulent
5290144972,906.9704234,9976.674657,no,0,no,no,0,0,0,non-fraudulent
5664940103,764.7588233,9941.864703,no,0,no,no,0,0,0,non-fraudulent
4963913041,828.0854789,9937.025747,no,0,no,no,0,0,0,non-fraudulent
6391295795,827.6234756,9931.481707,no,0,yes,no,0,0,0,non-fraudulent
4387688165,472.6457021,9925.559744,no,0,yes,no,0,0,0,non-fraudulent
4436144819,354.2021924,9917.661387,no,0,no,no,0,0,0,non-fraudulent
3658323901,705.911185,9882.75659,no,0,no,no,0,0,0,non-fraudulent
5607546840,429.5354844,9879.316141,no,0,no,no,0,0,0,non-fraudulent
3758247756,548.0122911,9864.22124,no,0,no,no,0,0,0,non-fraudulent
5408834218,410.0125387,9840.300929,no,0,no,no,0,0,0,non-fraudulent
5330407599,983.8705044,9838.705044,no,0,no,no,0,0,0,non-fraudulent
5874863707,265.8169401,9835.226784,no,0,yes,yes,0,0,0,fraudulent
6078844231,983.3110218,9833.110218,no,0,no,no,0,0,0,non-fraudulent
4257814710,516.4123634,9811.834905,no,0,no,no,0,0,0,non-fraudulent
6146913660,350.306715,9808.58802,no,0,no,no,0,0,0,non-fraudulent
3419693206,817.2087569,9806.505083,no,0,no,no,0,0,0,non-fraudulent
5195378598,490.3167687,9806.335374,no,0,no,no,0,0,0,non-fraudulent
4310034710,811.0139636,9732.167563,no,0,no,no,0,0,0,non-fraudulent
5834423629,324.0192286,9720.576858,no,0,yes,no,0,0,0,non-fraudulent
4812692910,971.3908064,9713.908064,no,0,no,no,0,0,0,non-fraudulent
6502216396,693.6093538,9710.530953,no,0,no,no,0,0,0,non-fraudulent
5369848529,484.923986,9698.47972,no,0,no,no,0,0,0,non-fraudulent
4003922670,691.8998036,9686.59725,no,0,no,no,0,0,0,non-fraudulent
4538998799,806.7868534,9681.442241,no,0,no,no,0,0,0,non-fraudulent
6210176056,877.3353847,9650.689232,no,0,yes,no,0,0,0,non-fraudulent
5640320949,481.6808649,9633.617298,no,0,no,no,0,0,0,non-fraudulent
5564436455,481.4849172,9629.698344,no,0,no,no,0,0,0,non-fraudulent
5807249178,437.5927204,9627.039849,no,0,no,no,0,0,0,non-fraudulent
4262714821,437.2174398,9618.783676,no,0,yes,no,0,0,0,non-fraudulent
4487026266,640.5290135,9607.935203,no,0,no,no,0,0,0,non-fraudulent
4349926606,417.333128,9598.661944,no,0,no,no,0,0,0,non-fraudulent
4937536340,399.2845893,9582.830143,no,0,yes,no,0,0,0,non-fraudulent
3432025717,870.6814562,9577.496018,no,0,no,no,0,0,0,non-fraudulent
5911752738,455.9176044,9574.269692,no,0,no,no,0,0,0,non-fraudulent
4571659884,455.4687604,9564.843968,no,0,no,no,0,0,0,non-fraudulent
6078886360,367.8417769,9563.886199,no,0,no,no,0,0,0,non-fraudulent
5436992828,398.2019538,9556.846891,no,0,no,no,0,0,0,non-fraudulent
5747511747,502.5495754,9548.441933,no,0,no,no,0,0,0,non-fraudulent
5888622318,867.6411337,9544.052471,no,0,yes,no,0,0,0,non-fraudulent
4596037865,432.6014298,9517.231456,no,0,no,no,0,0,0,non-fraudulent
5154016142,352.3536607,9513.548839,no,0,no,no,0,0,0,non-fraudulent
6030628457,452.8647769,9510.160315,no,0,no,no,0,0,0,non-fraudulent
5166487247,413.1009762,9501.322453,no,0,no,no,0,0,0,non-fraudulent
5221231190,348.6578519,9413.762001,no,0,no,no,0,0,0,non-fraudulent
5508051970,495.2488059,9409.727312,no,0,no,no,0,0,0,non-fraudulent
6443896024,376.0442779,9401.106948,no,0,no,no,0,0,0,non-fraudulent
5918561849,494.4066902,9393.727114,no,0,no,no,0,0,0,non-fraudulent
6108970413,552.2423324,9388.119651,no,0,no,no,0,0,0,non-fraudulent
6405633403,938.297574,9382.97574,no,0,no,no,0,0,0,non-fraudulent
5840898814,584.8443969,9357.51035,no,0,yes,no,0,0,0,non-fraudulent
6553298425,346.1778181,9346.801089,no,0,no,no,0,0,0,non-fraudulent
3924262934,424.3075808,9334.766778,no,0,no,no,0,0,0,non-fraudulent
6167533542,358.4796441,9320.470747,no,0,no,no,0,0,0,non-fraudulent
6031581505,387.9325115,9310.380276,no,0,no,no,0,0,0,non-fraudulent
3965319407,357.2455622,9288.384617,no,0,no,no,0,0,0,non-fraudulent
4174856968,662.7658508,9278.721911,no,0,no,no,0,0,0,non-fraudulent
3911427727,713.5427075,9276.055198,no,0,no,no,0,0,0,non-fraudulent
3723219248,487.4106254,9260.801883,no,0,yes,no,0,0,0,non-fraudulent
4282055119,462.1169495,9242.33899,no,0,yes,no,0,0,0,non-fraudulent
5238776955,328.9073055,9209.404554,no,0,no,no,0,0,0,non-fraudulent
5339697250,340.9290136,9205.083367,no,0,no,no,0,0,0,non-fraudulent
6208386624,418.127904,9198.813888,no,0,no,no,0,0,0,non-fraudulent
5531288738,833.1707047,9164.877752,no,0,yes,no,0,0,0,non-fraudulent
6546031085,381.4764345,9155.434428,no,0,no,no,0,0,0,non-fraudulent
6041707431,508.1450745,9146.611341,no,0,yes,no,0,0,0,non-fraudulent
3998860637,326.5310733,9142.870052,no,0,no,no,0,0,0,non-fraudulent
4570798117,913.6176378,9136.176378,no,0,no,no,0,0,0,non-fraudulent
6264436787,396.705396,9124.224108,no,0,no,no,0,0,0,non-fraudulent
4261581592,350.839702,9121.832252,no,0,no,no,0,0,0,non-fraudulent
6380285974,911.5523619,9115.523619,no,0,no,no,0,0,0,non-fraudulent
4209086254,395.5872135,9098.505911,no,0,no,no,0,0,0,non-fraudulent
5851311155,335.6613759,9062.857149,no,0,no,no,0,0,0,non-fraudulent
4376928581,392.7683894,9033.672956,no,0,no,no,0,0,0,non-fraudulent
3707149502,819.4789443,9014.268387,no,0,no,no,0,0,0,non-fraudulent
4733390648,901.2866353,9012.866353,no,0,yes,no,0,0,0,non-fraudulent
6142181269,429.0653906,9010.373203,no,0,yes,no,0,0,0,non-fraudulent
4243077800,333.6765248,9009.26617,no,0,no,no,0,0,0,non-fraudulent
6184561729,692.9004959,9007.706447,no,0,no,no,0,0,0,non-fraudulent
5933276103,558.9086915,8942.539064,no,0,no,no,0,0,0,non-fraudulent
5470854000,991.579151,8924.212359,no,0,no,no,0,0,0,non-fraudulent
4481573683,356.8473945,8921.184863,no,0,no,no,0,0,0,non-fraudulent
3553896680,356.4103817,8910.259543,no,0,no,no,0,0,0,non-fraudulent
6202611223,296.8530769,8905.592307,no,0,no,no,0,0,0,non-fraudulent
4010128740,494.2425884,8896.366591,no,0,no,no,0,0,0,non-fraudulent
6064426848,740.3379784,8884.055741,no,0,no,no,0,0,0,non-fraudulent
4778453785,887.0337656,8870.337656,no,0,no,no,0,0,0,non-fraudulent
4170932313,465.6734136,8847.794858,no,0,yes,no,0,0,0,non-fraudulent
4814202142,982.5278173,8842.750356,no,0,no,no,0,0,0,non-fraudulent
5362503716,678.1943378,8816.526391,no,0,yes,no,0,0,0,non-fraudulent
6397798527,587.7224468,8815.836702,no,0,no,no,0,0,0,non-fraudulent
6422331964,549.8809436,8798.095098,no,0,no,no,0,0,0,non-fraudulent
4655730662,976.7677328,8790.909595,no,0,no,no,0,0,0,non-fraudulent
5888143953,627.6895646,8787.653904,no,0,yes,no,0,0,0,non-fraudulent
4414605298,675.8891442,8786.558875,no,0,yes,no,0,0,0,non-fraudulent
4281812457,797.7126239,8774.838863,no,0,no,no,0,0,0,non-fraudulent
3885244030,350.7991929,8769.979823,no,0,no,no,0,0,0,non-fraudulent
6065822477,876.3933141,8763.933141,no,0,no,no,0,0,0,non-fraudulent
3608676640,486.7195137,8760.951247,no,0,no,no,0,0,0,non-fraudulent
5063828599,459.066077,8722.255463,no,0,no,no,0,0,0,non-fraudulent
6536766375,968.0425395,8712.382856,no,0,no,no,0,0,0,non-fraudulent
5866404731,322.0050953,8694.137573,no,0,yes,no,0,0,0,non-fraudulent
6380626809,543.1823039,8690.916862,no,0,no,no,0,0,0,non-fraudulent
5455074557,788.7822187,8676.604406,no,0,no,no,0,0,0,non-fraudulent
5451178242,319.9636238,8639.017843,no,0,no,no,0,0,0,non-fraudulent
4136293685,479.8838579,8637.909442,no,0,no,no,0,0,0,non-fraudulent
4771767173,319.5632222,8628.206999,no,0,no,no,0,0,0,non-fraudulent
4871663654,331.7625022,8625.825057,no,0,no,no,0,0,0,non-fraudulent
6172549638,297.0564251,8614.636328,no,0,no,no,0,0,0,non-fraudulent
5547372815,390.6814073,8594.990961,no,0,no,no,0,0,0,non-fraudulent
4686915370,613.3212585,8586.497619,no,0,no,no,0,0,0,non-fraudulent
3837335703,276.825748,8581.598188,no,0,yes,no,0,0,0,fraudulent
4833170938,504.7237824,8580.304301,no,0,yes,no,0,0,0,non-fraudulent
5054783482,372.9341899,8577.486368,no,0,no,no,0,0,0,non-fraudulent
4597717326,854.7996712,8547.996712,no,0,no,no,0,0,0,non-fraudulent
4499079450,949.623967,8546.615703,no,0,no,no,0,0,0,non-fraudulent
4251489020,657.2020648,8543.626842,no,0,no,no,0,0,0,non-fraudulent
3628159967,355.2746399,8526.591358,no,0,no,no,0,0,0,non-fraudulent
3892945658,501.2647389,8521.500561,no,0,no,no,0,0,0,non-fraudulent
5169518782,945.4050346,8508.645311,no,0,no,no,0,0,0,non-fraudulent
5009197383,772.1844585,8494.029044,no,0,no,no,0,0,0,non-fraudulent
5489815741,352.9046012,8469.710429,no,0,yes,no,0,0,0,non-fraudulent
6016992340,384.9386397,8468.650073,no,0,no,no,0,0,0,non-fraudulent
4874763435,402.6697614,8456.064989,no,0,no,no,0,0,0,non-fraudulent
4878516375,165.7654947,8454.04023,no,0,yes,yes,0,0,0,fraudulent
4833796990,938.1042664,8442.938398,no,0,no,no,0,0,0,non-fraudulent
4006543160,366.3829346,8426.807496,no,0,no,no,0,0,0,non-fraudulent
6576529686,935.0405931,8415.365338,no,0,no,no,0,0,0,non-fraudulent
6428587880,380.4101122,8369.022468,no,0,no,no,0,0,0,non-fraudulent
4746493495,834.7481757,8347.481757,no,0,no,no,0,0,0,non-fraudulent
3931307365,491.0186802,8347.317563,no,0,no,no,0,0,0,non-fraudulent
4306986403,416.69465,8333.893,no,0,no,no,0,0,0,non-fraudulent
4798295087,519.225184,8307.602944,no,0,yes,no,0,0,0,non-fraudulent
3810841480,296.3706656,8298.378637,no,0,no,no,0,0,0,non-fraudulent
6120239199,359.4183289,8266.621565,no,0,yes,no,0,0,0,non-fraudulent
5738922113,750.3168353,8253.485188,no,0,no,no,0,0,0,non-fraudulent
5162201246,914.8322803,8233.490523,no,0,no,no,0,0,0,non-fraudulent
4725527324,457.055871,8227.005678,no,0,no,no,0,0,0,non-fraudulent
6539510877,456.118528,8210.133504,no,0,no,no,0,0,0,non-fraudulent
5811663867,630.3569892,8194.64086,no,0,no,no,0,0,0,non-fraudulent
5611449058,409.7290836,8194.581672,no,0,no,no,0,0,0,non-fraudulent
5471400500,327.4163952,8185.40988,no,0,no,no,0,0,0,non-fraudulent
6418308737,628.3983686,8169.178792,no,0,no,no,0,0,0,non-fraudulent
5259963854,582.4438585,8154.214019,no,0,no,no,0,0,0,non-fraudulent
5934758164,579.1963571,8108.748999,no,0,no,no,0,0,0,non-fraudulent
6172156117,737.1431081,8108.574189,no,0,no,no,0,0,0,non-fraudulent
3499689294,368.4336312,8105.539886,no,0,no,no,0,0,0,non-fraudulent
6340760061,351.9644652,8095.1827,no,0,no,no,0,0,0,non-fraudulent
5583988882,805.9274351,8059.274351,no,0,no,no,0,0,0,non-fraudulent
4363560965,895.4092475,8058.683228,no,0,no,no,0,0,0,non-fraudulent
6252095597,671.4730166,8057.676199,no,0,no,no,0,0,0,non-fraudulent
3491083090,535.6385501,8034.578252,no,0,no,no,0,0,0,non-fraudulent
4997094269,892.5977442,8033.379698,no,0,no,no,0,0,0,non-fraudulent
5710081467,446.1610923,8030.899661,no,0,no,no,0,0,0,non-fraudulent
5347754353,801.7141991,8017.141991,no,0,yes,no,0,0,0,non-fraudulent
6529747014,364.1911159,8012.20455,no,0,no,no,0,0,0,non-fraudulent
4076057482,470.5214957,7998.865427,no,0,no,no,0,0,0,non-fraudulent
4941140760,798.3811814,7983.811814,no,0,no,no,0,0,0,non-fraudulent
5829834176,797.1695872,7971.695872,no,0,no,no,0,0,0,non-fraudulent
4373338897,331.426718,7954.241232,no,0,no,no,0,0,0,non-fraudulent
5862321338,284.0262146,7952.734009,no,0,no,no,0,0,0,non-fraudulent
4707846624,994.0327268,7952.261814,no,0,no,no,0,0,0,non-fraudulent
4793666919,611.2770644,7946.601837,no,0,no,no,0,0,0,non-fraudulent
4070489094,721.75183,7939.27013,no,0,no,no,0,0,0,non-fraudulent
5558471729,661.1293849,7933.552619,no,0,yes,no,0,0,0,non-fraudulent
5124411649,360.6087788,7933.393134,no,0,no,no,0,0,0,non-fraudulent
5406097383,660.2728699,7923.274439,no,0,no,no,0,0,0,non-fraudulent
5335382806,718.874477,7907.619247,no,0,no,no,0,0,0,non-fraudulent
4953501367,343.5877911,7902.519195,no,0,no,no,0,0,0,non-fraudulent
4335572636,292.2842138,7891.673773,no,0,yes,no,0,0,0,non-fraudulent
6450381813,291.5061578,7870.666261,no,0,no,no,0,0,0,non-fraudulent
3470420389,327.5072453,7860.173887,no,0,no,no,0,0,0,non-fraudulent
4259155000,560.6187727,7848.662818,no,0,no,no,0,0,0,non-fraudulent
5315815767,301.400302,7836.407852,no,0,no,no,0,0,0,non-fraudulent
6242296794,299.9048928,7797.527213,no,0,no,no,0,0,0,non-fraudulent
4754143182,973.9951828,7791.961462,no,0,no,no,0,0,0,non-fraudulent
4290990079,865.0417938,7785.376144,no,0,yes,no,0,0,0,non-fraudulent
3595135291,409.7558817,7785.361752,no,0,no,no,0,0,0,non-fraudulent
4855866036,777.8306429,7778.306429,no,0,no,no,0,0,0,non-fraudulent
3499488049,299.1148076,7776.984998,no,0,no,no,0,0,0,non-fraudulent
4409967957,353.3470969,7773.636132,no,0,yes,no,0,0,0,non-fraudulent
5648698449,518.0113567,7770.170351,no,0,no,no,0,0,0,non-fraudulent
5153433930,597.6527374,7769.485586,no,0,no,no,0,0,0,non-fraudulent
4676085949,967.462712,7739.701696,no,0,no,no,0,0,0,non-fraudulent
6104877090,309.5230613,7738.076533,no,0,no,no,0,0,0,non-fraudulent
4256899166,266.7788614,7736.586981,no,0,no,no,0,0,0,non-fraudulent
5331642863,702.6567452,7729.224197,no,0,no,no,0,0,0,non-fraudulent
5277488252,771.3216886,7713.216886,no,0,no,no,0,0,0,non-fraudulent
5626936258,481.9453317,7711.125307,no,0,no,no,0,0,0,non-fraudulent
3482372454,592.772034,7706.036442,no,0,no,no,0,0,0,non-fraudulent
5485416143,256.6175924,7698.527772,no,0,no,no,0,0,0,non-fraudulent
5227763140,334.5756553,7695.240072,no,0,no,no,0,0,0,non-fraudulent
4611809772,639.1549832,7669.859798,no,0,no,no,0,0,0,non-fraudulent
4655628864,957.8440522,7662.752418,no,0,no,no,0,0,0,non-fraudulent
4915255439,478.605703,7657.691248,no,0,no,no,0,0,0,non-fraudulent
4312347732,695.0553947,7645.609342,no,0,no,no,0,0,0,non-fraudulent
4853664564,477.7882786,7644.612458,no,0,yes,no,0,0,0,non-fraudulent
3733913655,477.0149741,7632.239586,no,0,no,no,0,0,0,non-fraudulent
6463028437,692.0117166,7612.128883,no,0,no,no,0,0,0,non-fraudulent
4121635732,271.7648081,7609.414627,no,0,no,no,0,0,0,non-fraudulent
4395933809,330.6185917,7604.227609,no,0,no,no,0,0,0,non-fraudulent
5361597905,688.2042465,7570.246712,no,0,yes,no,0,0,0,non-fraudulent
4415240594,472.326999,7557.231984,no,0,yes,no,0,0,0,non-fraudulent
6558569852,302.1678511,7554.196278,no,0,no,no,0,0,0,non-fraudulent
5894266023,327.8155022,7539.756551,no,0,no,no,0,0,0,non-fraudulent
4473791013,342.6809679,7538.981294,no,0,no,no,0,0,0,non-fraudulent
4276029080,342.3816945,7532.397279,no,0,no,no,0,0,0,non-fraudulent
4852853142,752.8409699,7528.409699,no,0,no,no,0,0,0,non-fraudulent
4309226616,376.3372027,7526.744054,no,0,no,no,0,0,0,non-fraudulent
3844382018,376.1595798,7523.191596,no,0,no,no,0,0,0,non-fraudulent
3829150944,938.1873711,7505.498969,no,0,no,no,0,0,0,non-fraudulent
4465591987,936.5709786,7492.567829,no,0,no,no,0,0,0,non-fraudulent
5095276335,288.0811877,7490.11088,no,0,yes,no,0,0,0,non-fraudulent
3556739004,748.4508721,7484.508721,no,0,no,no,0,0,0,non-fraudulent
3335329456,574.8953529,7473.639588,no,0,no,no,0,0,0,non-fraudulent
3850822236,310.8060209,7459.344502,no,0,no,no,0,0,0,non-fraudulent
5989567890,438.2273135,7449.86433,no,0,no,no,0,0,0,non-fraudulent
3772445997,931.1171444,7448.937155,no,0,no,no,0,0,0,non-fraudulent
4792966026,620.1542529,7441.851035,no,0,no,no,0,0,0,non-fraudulent
3663158118,247.6550148,7429.650444,no,0,no,no,0,0,0,non-fraudulent
3793900430,247.3165847,7419.497541,no,0,no,no,0,0,0,non-fraudulent
4818760082,274.77949,7419.04623,no,0,no,no,0,0,0,non-fraudulent
3862773857,529.6572068,7415.200895,no,0,no,no,0,0,0,non-fraudulent
4990335216,617.4644757,7409.573708,no,0,yes,no,0,0,0,non-fraudulent
5205576693,528.3836267,7397.370774,no,0,no,no,0,0,0,non-fraudulent
5830801726,246.4369025,7393.107075,no,0,no,no,0,0,0,non-fraudulent
5374715535,434.5361343,7387.114283,no,0,yes,no,0,0,0,non-fraudulent
3376642926,492.0418223,7380.627335,no,0,no,no,0,0,0,non-fraudulent
6084304616,566.9738558,7370.660125,no,0,no,no,0,0,0,non-fraudulent
5968380453,817.8080635,7360.272572,no,0,no,no,0,0,0,non-fraudulent
3816004490,306.2600404,7350.24097,no,0,yes,no,0,0,0,non-fraudulent
5251420726,734.9744037,7349.744037,no,0,no,no,0,0,0,non-fraudulent
5937210483,917.5927545,7340.742036,no,0,yes,no,0,0,0,non-fraudulent
6321520053,282.1097646,7334.85388,no,0,no,no,0,0,0,non-fraudulent
6013944673,731.4175127,7314.175127,no,0,no,no,0,0,0,non-fraudulent
5497895958,192.4426122,7312.819264,no,0,yes,no,0,0,0,fraudulent
3409095418,908.6468831,7269.175065,no,0,no,no,0,0,0,non-fraudulent
5449621099,484.5251802,7267.877703,no,0,no,no,0,0,0,non-fraudulent
4028436728,904.350876,7234.807008,no,0,no,no,0,0,0,non-fraudulent
6047061304,314.5137924,7233.817225,no,0,no,no,0,0,0,non-fraudulent
4339096239,314.4893202,7233.254365,no,0,yes,no,0,0,0,non-fraudulent
4967884257,360.1311219,7202.622438,no,0,no,no,0,0,0,non-fraudulent
5621545712,514.2896857,7200.0556,no,0,no,no,0,0,0,non-fraudulent
4610489392,266.1153195,7185.113627,no,0,no,no,0,0,0,non-fraudulent
5643672345,339.4638766,7128.741409,no,0,no,no,0,0,0,non-fraudulent
4530819743,245.3358792,7114.740497,no,0,no,no,0,0,0,non-fraudulent
5269336606,473.2755808,7099.133712,no,0,yes,no,0,0,0,non-fraudulent
4352596295,282.0283464,7050.70866,no,0,no,no,0,0,0,non-fraudulent
5561796926,439.7439477,7035.903163,no,0,no,no,0,0,0,non-fraudulent
3382992385,305.901316,7035.730268,no,0,no,no,0,0,0,non-fraudulent
6422473992,586.2717095,7035.260514,no,0,yes,no,0,0,0,non-fraudulent
6430349735,780.9283434,7028.355091,no,0,yes,no,0,0,0,non-fraudulent
3417285699,319.01937,7018.42614,no,0,no,no,0,0,0,non-fraudulent
4191388992,305.113986,7017.621678,no,0,no,no,0,0,0,non-fraudulent
4046620550,467.7990919,7016.986379,no,0,no,no,0,0,0,non-fraudulent
5594818728,467.7950189,7016.925284,no,0,no,no,0,0,0,non-fraudulent
5731774077,636.2151218,6998.36634,no,0,no,no,0,0,0,non-fraudulent
3400217521,635.925998,6995.185978,no,0,no,no,0,0,0,non-fraudulent
5593449638,635.3427991,6988.77079,no,0,yes,no,0,0,0,non-fraudulent
4315854966,582.3404299,6988.085159,no,0,no,no,0,0,0,non-fraudulent
6185892823,240.7102617,6980.597589,no,0,yes,no,0,0,0,non-fraudulent
5471234967,871.8060259,6974.448207,no,0,no,no,0,0,0,non-fraudulent
6112599503,774.9352571,6974.417314,no,0,no,no,0,0,0,non-fraudulent
3606558690,993.734603,6956.142221,no,0,no,no,0,0,0,non-fraudulent
4935893756,993.6779944,6955.745961,no,0,no,no,0,0,0,non-fraudulent
5550534388,386.2094866,6951.770759,no,0,yes,no,0,0,0,non-fraudulent
3920616594,385.5979448,6940.763006,no,0,no,no,0,0,0,non-fraudulent
3792103032,254.9159716,6882.731233,no,0,no,no,0,0,0,non-fraudulent
4178890366,254.6987928,6876.867406,no,0,no,no,0,0,0,non-fraudulent
4947057073,298.4430118,6864.189271,no,0,no,no,0,0,0,non-fraudulent
3412458375,325.8021309,6841.844749,no,0,no,no,0,0,0,non-fraudulent
5681678350,620.756162,6828.317782,no,0,no,no,0,0,0,non-fraudulent
3597840001,975.2356757,6826.64973,no,0,no,no,0,0,0,non-fraudulent
5325772796,853.1448143,6825.158514,no,0,no,no,0,0,0,non-fraudulent
4682063083,252.6746617,6822.215866,no,0,no,no,0,0,0,non-fraudulent
6001561628,324.3670035,6811.707074,no,0,no,no,0,0,0,non-fraudulent
3973579189,283.7282112,6809.477069,no,0,no,no,0,0,0,non-fraudulent
3788537411,234.4246068,6798.313597,no,0,no,no,0,0,0,non-fraudulent
6660093468,969.6754479,6787.728135,no,0,no,no,0,0,0,non-fraudulent
3827739049,615.4655337,6770.120871,no,0,no,no,0,0,0,non-fraudulent
5929709161,422.4603638,6759.365821,no,0,no,no,0,0,0,non-fraudulent
5562215006,964.3739442,6750.617609,no,0,no,no,0,0,0,non-fraudulent
4407785985,224.7413522,6742.240566,no,0,no,no,0,0,0,non-fraudulent
5042085779,674.0469714,6740.469714,no,0,no,no,0,0,0,non-fraudulent
3458102286,480.7311598,6730.236237,no,0,no,no,0,0,0,non-fraudulent
4364767229,516.49427,6714.42551,no,0,no,no,0,0,0,non-fraudulent
5778547333,958.8348316,6711.843821,no,0,yes,no,0,0,0,non-fraudulent
5883873231,279.604699,6710.512776,no,0,no,no,0,0,0,non-fraudulent
3425665457,394.0524621,6698.891856,no,0,no,no,0,0,0,non-fraudulent
4676455249,278.9781898,6695.476555,no,0,no,no,0,0,0,non-fraudulent
6501060142,304.2773485,6694.101667,no,0,no,no,0,0,0,non-fraudulent
6325964162,476.6921821,6673.690549,no,0,no,no,0,0,0,non-fraudulent
3386119800,953.2963089,6673.074162,no,0,no,no,0,0,0,non-fraudulent
5080325041,741.316441,6671.847969,no,0,no,no,0,0,0,non-fraudulent
5943425327,833.6263879,6669.011103,no,0,no,no,0,0,0,non-fraudulent
6395370880,442.4765849,6637.148774,no,0,no,no,0,0,0,non-fraudulent
3562603242,348.9421299,6629.900468,no,0,no,no,0,0,0,non-fraudulent
4947247094,331.4031775,6628.06355,no,0,no,no,0,0,0,non-fraudulent
5449703402,946.4600977,6625.220684,no,0,no,no,0,0,0,non-fraudulent
3922163934,413.7246698,6619.594717,no,0,no,no,0,0,0,non-fraudulent
5379837842,826.9350602,6615.480482,no,0,yes,no,0,0,0,non-fraudulent
6116232277,286.3703901,6586.518972,no,0,no,no,0,0,0,non-fraudulent
3600685674,299.0017596,6578.038711,no,0,no,no,0,0,0,non-fraudulent
4371452142,263.0209924,6575.52481,no,0,no,no,0,0,0,non-fraudulent
4560801796,939.2610427,6574.827299,no,0,no,no,0,0,0,non-fraudulent
6347684691,818.103642,6544.829136,no,0,no,no,0,0,0,non-fraudulent
4946682280,344.2157403,6540.099066,no,0,no,no,0,0,0,non-fraudulent
3507404802,653.4400849,6534.400849,no,0,yes,no,0,0,0,non-fraudulent
4507691895,592.7572987,6520.330286,no,0,yes,no,0,0,0,non-fraudulent
5733917520,283.4407225,6519.136618,no,0,no,no,0,0,0,non-fraudulent
5977466395,282.96976,6508.30448,no,0,yes,no,0,0,0,non-fraudulent
4033051787,249.6092298,6489.839975,no,0,yes,no,0,0,0,non-fraudulent
5382534133,927.0268192,6489.187734,no,0,no,no,0,0,0,non-fraudulent
4758421140,498.4096808,6479.32585,no,0,no,no,0,0,0,non-fraudulent
6023647375,647.6847818,6476.847818,no,0,no,no,0,0,0,non-fraudulent
4145436858,588.4226094,6472.648703,no,0,no,no,0,0,0,non-fraudulent
5868406850,307.977941,6467.536761,no,0,no,no,0,0,0,non-fraudulent
5724015482,431.0686329,6466.029494,no,0,no,no,0,0,0,non-fraudulent
5371225525,538.8056809,6465.668171,no,0,yes,no,0,0,0,non-fraudulent
6571515078,496.4991471,6454.488912,no,0,no,no,0,0,0,non-fraudulent
6320836540,338.7472965,6436.198634,no,0,no,no,0,0,0,non-fraudulent
5161545492,643.233659,6432.33659,no,0,no,no,0,0,0,non-fraudulent
3596953390,221.6204952,6426.994361,no,0,no,no,0,0,0,non-fraudulent
6049527934,246.9621732,6421.016503,no,0,no,no,0,0,0,non-fraudulent
5858053228,802.0414507,6416.331606,no,0,no,no,0,0,0,non-fraudulent
4484893134,213.7758809,6413.276427,no,0,no,no,0,0,0,non-fraudulent
6249719297,457.9390644,6411.146902,no,0,no,no,0,0,0,non-fraudulent
4460394088,290.2987671,6386.572876,no,0,no,no,0,0,0,non-fraudulent
4872920109,795.2273197,6361.818558,no,0,yes,no,0,0,0,non-fraudulent
4000709141,634.608333,6346.08333,no,0,no,no,0,0,0,non-fraudulent
4273141616,352.5517441,6345.931394,no,0,no,no,0,0,0,non-fraudulent
3351313375,793.2098759,6345.679007,no,0,no,no,0,0,0,non-fraudulent
